# ZTF DR2 lightcurve of ZTF20abmarcv
# --------------- #
# phot_source:    FPbot (2022dec05)
# ra,dec:         311.32101, 7.11329
# year:           2020
# n_detect (sn):  68, 40
# mjd_max_init:   59055.37673  (phot: fclump)
# sn_range:       58955.37673 => 59452.01839
# baseline_range: 58226.50103 => 59906.12446
# -------- #
# baseline_corr (applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg     -149.64       89.45     1.23     216.68     1038.96     127    105       1
# 491    50   ztfr      453.31       32.64     1.00     475.99      627.80     273    163       1
# 491    50   ztfi     1677.96      349.83     1.00    1714.88     1372.40      72     29       1
# 1538    31   ztfg     -154.26      299.86     1.10    -196.53      783.95      15     25       1
# 1538    31   ztfr    -8507.81      795.46     1.43   -8318.44     1068.74       8     37       1
# -------- #
# alt_baseline_corr (pre-explosion: not applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg     -165.16      113.31     1.00    -151.51      706.66      63    105       1
# 491    50   ztfr      432.93       63.14     1.00     314.97      547.74     209    163       1
# 491    50   ztfi     1285.00      359.95     1.00    1169.34      870.16      26     29       1
# 1538    31   ztfg     -154.26      299.86     1.10    -196.53      783.95      15     25       1
# 1538    31   ztfr    -7799.87      725.08     1.48   -8173.39     1007.41       7     37       1
# -------- #
# alt_baseline_corr (post-explosion: not applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg      -34.91      202.60     2.05     924.69     1669.60      64    105       1
# 491    50   ztfr      616.29      142.39     3.61    1591.87     2568.33      66    163       1
# 491    50   ztfi     1946.53      350.20     1.53    2432.09     2443.07      48     29       1
# 1538    31   ztfg        0.00        0.00     1.00       0.00        0.00       0     25       0
# 1538    31   ztfr    -9778.32        0.00     1.00   -9778.32        0.00       1     37       0
# --------------- #
mjd filter flux flux_err ZP flag mag mag_err field_id rcid flux_offset offset_unc err_scale in_baseline x_pos y_pos native_ZP native_ZP_err native_ZP_rms zpsys
59757.40216 ztfg 226.93865 826.86464 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2452.08477 1105.46191 26.30594 1e-05 0.02688 ab
59759.34191 ztfr 162.96787 557.54286 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2443.18584 1072.7687 26.25594 1e-05 0.01796 ab
59759.3781 ztfi 501.75751 1874.45393 30.0 64 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2438.69913 1090.9026 25.57367 1e-05 0.02758 ab
59759.42039 ztfg -273.64973 1128.63605 30.0 64 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2438.82754 1095.51536 26.2806 1e-05 0.04019 ab
59761.38008 ztfr -345.93439 4025.05872 30.0 8 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2427.87601 1081.9345 24.31416 6e-05 0.09841 ab
59761.42274 ztfg -1339.18832 922.50517 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2443.51091 1088.55048 26.32267 1e-05 0.03379 ab
59762.39922 ztfi -950.83954 1331.24501 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2432.16113 1122.78732 25.58076 1e-05 0.02934 ab
59764.37476 ztfr -371.15409 589.73079 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2424.49071 1119.08447 26.30885 1e-05 0.01913 ab
59764.39917 ztfg -258.6979 1187.84091 30.0 64 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2423.12048 1135.70193 26.34519 1e-05 0.03531 ab
59766.35844 ztfr 570.25055 665.69055 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2404.02372 1114.83708 26.29792 1e-05 0.02397 ab
59766.44466 ztfi -63.31748 1483.81887 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2429.21946 1119.66567 25.59616 1e-05 0.02273 ab
59769.35529 ztfg -1038.86711 1031.99686 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2439.3231 1112.78124 26.35332 1e-05 0.02476 ab
59769.37752 ztfg 0.0 886.24477 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2412.61064 1107.73913 26.3393 1e-05 0.02956 ab
59769.39853 ztfg -1016.77488 740.5214 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2428.62772 1112.52192 26.3423 1e-05 0.02884 ab
59770.33453 ztfg 795.28066 1631.29506 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2425.35862 1110.15663 26.33795 1e-05 0.02761 ab
59771.35716 ztfg 1626.44777 1544.72226 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2445.52428 1110.79135 26.35193 1e-05 0.0223 ab
59771.43097 ztfg -611.50756 813.68205 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2433.22104 1097.22124 26.34771 1e-05 0.02379 ab
59772.27192 ztfr -25.23974 1527.92111 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2408.46199 1062.60758 26.24263 1e-05 0.01834 ab
59773.29295 ztfr -1262.64515 2001.34895 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2400.43993 1086.67152 26.25669 1e-05 0.01945 ab
59773.35758 ztfr 200.66093 1819.5552 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2411.61607 1097.80754 26.27199 1e-05 0.02064 ab
59773.37853 ztfr -1603.1994 2106.90076 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2430.67588 1098.92172 26.27405 1e-05 0.01856 ab
59774.35593 ztfr 2483.23982 2058.98285 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2411.01021 1089.06488 26.25471 1e-05 0.02152 ab
59775.37565 ztfr -1672.63112 1827.62002 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2446.38599 1097.70944 26.26849 1e-05 0.02107 ab
59775.42188 ztfr -1836.32426 1526.96088 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2457.80691 1096.03964 26.26777 1e-05 0.01885 ab
59776.29309 ztfr 1161.59225 1315.33211 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2403.35512 1084.77155 26.26793 1e-05 0.01748 ab
59778.30817 ztfr 7682.50214 4309.58653 30.0 8 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2437.25014 1085.08653 25.35668 7e-05 0.11276 ab
59778.3363 ztfr 1586.64246 1090.94796 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2430.93398 1090.4974 26.18845 1e-05 0.01817 ab
59778.37985 ztfr 2554.49488 1090.38036 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2439.37634 1094.31381 26.21268 1e-05 0.01707 ab
59779.3564 ztfr -605.97061 877.28012 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2414.56934 1098.00365 26.25697 1e-05 0.01582 ab
59781.29297 ztfg -2167.76406 754.49266 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2414.73537 1072.3385 26.26076 1e-05 0.02518 ab
59782.29601 ztfg 1165.25349 870.90563 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2393.17081 1101.27991 26.26345 1e-05 0.02556 ab
59782.33664 ztfi 1331.89258 1419.92551 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2426.50392 1114.43126 25.49729 1e-05 0.02433 ab
59782.39449 ztfr 117.85241 879.08824 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2396.49593 1105.87879 26.10656 1e-05 0.01817 ab
59784.33265 ztfr -294.72993 561.40727 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2460.51846 1093.5829 26.22653 1e-05 0.02078 ab
59784.35995 ztfg -444.41582 610.51918 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2429.89714 1104.02521 26.25076 1e-05 0.03157 ab
59785.36022 ztfi -2017.14347 1223.01596 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2435.8952 1109.27969 25.53799 1e-05 0.02527 ab
59786.32252 ztfg -361.10185 787.31243 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2456.55165 1096.55508 26.25789 1e-05 0.03004 ab
59786.36219 ztfr -119.61391 595.72251 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2444.90261 1106.37895 26.23148 1e-05 0.02253 ab
59788.31725 ztfi 1163.76421 7459.75816 30.0 12 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2445.57989 1118.23847 23.9703 0.00034 0.26946 ab
59788.38676 ztfr -227.05687 662.27659 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2443.52633 1113.34896 26.21331 1e-05 0.01784 ab
59790.27447 ztfr -2271.53845 948.44862 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2402.0485 1112.31535 26.05737 1e-05 0.01942 ab
59790.31581 ztfg 96.6314 1474.60045 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2416.41265 1113.74606 25.82322 1e-05 0.03654 ab
59793.23314 ztfi 800.7563 1615.21905 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2441.39919 1113.08183 25.50863 1e-05 0.02513 ab
59793.29494 ztfg -1851.04692 757.91198 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2433.50947 1112.34651 26.26658 1e-05 0.02767 ab
59795.31583 ztfg -1091.88737 716.08279 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2429.2296 1115.67085 26.29444 1e-05 0.02759 ab
59797.42731 ztfi -2911.90851 1287.1543 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2393.1094 1106.83792 25.59494 1e-05 0.03083 ab
59798.3336 ztfg 293.30134 786.53085 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2407.50436 1106.77459 26.3311 1e-05 0.02106 ab
59798.33938 ztfr 124.58149 676.25123 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2434.17203 1111.60363 26.27329 1e-05 0.01829 ab
59800.36154 ztfg 4524.22613 3331.35115 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2444.85611 1085.36564 25.89207 1e-05 0.04025 ab
59800.41527 ztfr -359.28488 916.37286 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2388.31344 1072.92208 26.24016 1e-05 0.01554 ab
59801.3708 ztfi 357.89272 1820.67124 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2401.15629 1101.34251 25.58536 1e-05 0.02451 ab
59802.25498 ztfr 5751.91025 6251.93593 30.0 260 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2415.01396 1078.85463 25.74836 2e-05 0.04369 ab
59805.31861 ztfr 320.8823 2849.77191 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2420.59475 1106.89675 25.92124 1e-05 0.03223 ab
59805.33752 ztfi -617.08048 2078.93889 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2407.4787 1115.66181 25.54008 1e-05 0.02974 ab
59805.39985 ztfg -2420.84613 3089.48336 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2392.50464 1103.67263 26.25053 1e-05 0.03221 ab
59807.32812 ztfr -392.52218 1003.56208 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2415.6521 1098.94319 26.28242 1e-05 0.01827 ab
59807.39459 ztfg -44.8421 1369.68172 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2392.44715 1097.39025 26.28119 1e-05 0.02119 ab
59808.29543 ztfi -450.85806 1350.26647 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2431.12993 1106.54652 25.53757 1e-05 0.02191 ab
59809.27678 ztfr -3.51946 774.29847 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2425.63499 1108.61834 26.25506 1e-05 0.01671 ab
59809.33659 ztfg -1247.52012 1338.62695 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2406.91503 1106.78238 26.25676 1e-05 0.0218 ab
59811.29531 ztfi 809.75241 1222.26263 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2447.98526 1115.21873 25.49899 1e-05 0.02536 ab
59811.33039 ztfr 1551.54043 650.8638 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2395.63159 1108.99028 26.23624 1e-05 0.01993 ab
59813.25456 ztfr 82.75605 651.52909 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2439.32134 1112.21297 26.23808 1e-05 0.01908 ab
59813.29662 ztfg -1558.3035 866.13662 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2426.71957 1108.46822 26.28258 1e-05 0.03159 ab
59814.34388 ztfi 442.36543 1258.77908 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2410.2888 1099.01284 25.56039 1e-05 0.02172 ab
59815.25568 ztfg -226.6615 720.36095 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2429.2715 1109.72653 26.27284 1e-05 0.02731 ab
59817.23225 ztfr -479.25172 660.03639 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2434.14607 1114.24864 26.24907 1e-05 0.02142 ab
59817.28336 ztfg -581.20433 739.11688 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2420.31711 1122.16843 26.26931 1e-05 0.02691 ab
59817.33516 ztfi -1033.57664 1347.20932 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2411.4809 1121.42935 25.52797 1e-05 0.02482 ab
59819.24538 ztfr -878.26629 628.44015 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2447.65525 1118.25338 26.27776 1e-05 0.02058 ab
59819.27782 ztfg -753.86715 616.52708 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2444.72034 1119.79416 26.33807 1e-05 0.02649 ab
59821.22326 ztfg 361.60543 798.55749 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2439.8484 1090.04812 26.32604 1e-05 0.02677 ab
59821.26176 ztfr -740.7455 544.262 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2420.69925 1082.81559 26.29836 1e-05 0.02015 ab
59823.25442 ztfr -396.69231 709.03961 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2438.69652 1112.7579 26.27703 1e-05 0.01755 ab
59824.15456 ztfi -1480.56335 1745.92 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2456.44859 1100.99161 25.53071 1e-05 0.02434 ab
59825.29356 ztfg -903.41355 781.52164 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2395.05008 1108.51759 26.29119 1e-05 0.02487 ab
59825.33226 ztfr -1137.1944 873.60716 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2392.01995 1097.71475 26.24094 1e-05 0.0163 ab
59827.27247 ztfg 1503.27519 1542.22932 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2425.75351 1111.02973 26.26393 1e-05 0.02208 ab
59827.3299 ztfr 1378.19131 1153.33301 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2381.27623 1096.55025 26.11794 1e-05 0.02934 ab
59828.1688 ztfi -2826.27036 2546.62885 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2457.88732 1113.01623 25.58333 1e-05 0.02992 ab
59839.14862 ztfg -196.49957 921.50096 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2402.30584 1107.6385 26.3311 1e-05 0.02541 ab
59841.16892 ztfg 574.6502 726.92219 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2401.59479 1128.12669 26.36376 1e-05 0.0238 ab
59843.14932 ztfi -1237.55366 1482.51266 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2411.72065 1135.50163 25.61839 1e-05 0.02313 ab
59846.26384 ztfi -1438.09497 1218.69032 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2379.86646 1113.22518 25.55695 1e-05 0.02352 ab
59850.19508 ztfi 827.59685 1290.19876 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2449.23073 1116.10445 25.57452 1e-05 0.02434 ab
59854.23323 ztfi -769.18151 1241.99668 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2397.66714 1132.9349 25.57924 1e-05 0.03106 ab
59857.15221 ztfi 1307.69767 4208.77416 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2457.82703 1101.40596 25.52816 1e-05 0.03628 ab
59860.12992 ztfi -1284.56677 2149.57736 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2458.16736 1099.1041 25.54048 1e-05 0.02431 ab
59865.27929 ztfi -3943.4719 1928.95019 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2388.41471 1116.74341 25.55474 1e-05 0.02167 ab
59869.20172 ztfi 394.15273 1629.89683 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2419.24252 1133.93039 25.58713 1e-05 0.02134 ab
59872.21384 ztfi 1204.85247 2004.21831 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2394.98594 1130.4483 25.60573 1e-05 0.02266 ab
59879.21421 ztfi 2630.11648 2385.13849 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2393.78486 1159.92276 25.59588 1e-05 0.02423 ab
59880.1202 ztfr -1270.51296 1461.35166 30.0 32 99.0 99.0 1538 31 -8507.80636 795.46431 1.4336 1 2563.49522 342.07344 26.29164 1e-05 0.01641 ab
59882.11141 ztfi -1168.08327 1548.59943 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2425.16704 1149.48067 25.61106 1e-05 0.02148 ab
59889.18317 ztfi 1392.56823 3396.03303 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2375.03181 1187.26355 25.61341 1e-05 0.02779 ab
59897.1102 ztfi -1419.34333 2377.53179 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2393.05799 1175.61435 25.60659 1e-05 0.02251 ab
59903.11924 ztfi 4261.383 2350.49663 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2364.10883 1156.96512 25.63052 1e-05 0.02346 ab
59906.12446 ztfi 312.9752 1531.88588 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2361.0997 1124.09345 25.63317 1e-05 0.02374 ab
